track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
trk_2048,SZA,Peaches Hero (Deluxe Edition),Peaches Hero,35,237973,1,0.926,0.538,0,-7.46,1,0.177,0.232,0.0,0.197,0.626,147.15,4,r&b
trk_2049,Ed Sheeran,Golden Summer (Deluxe Edition),Golden Summer,71,217780,1,0.615,0.967,1,-8.42,1,0.194,0.401,0.0,0.142,0.222,138.02,4,pop
trk_2050,Harry Styles,Flowers Waves (Deluxe Edition),Flowers Waves,69,172710,0,0.412,0.474,9,-6.11,1,0.305,0.127,0.0,0.207,0.872,143.69,4,pop-rock
trk_2051,Billie Eilish,Levitating World (Deluxe Edition),Levitating World,54,168671,1,0.874,0.586,7,-8.67,1,0.208,0.054,0.0,0.184,0.858,101.54,4,alt-pop
trk_2052,Harry Styles,Cruel Hour (Deluxe Edition),Cruel Hour,35,257035,0,0.857,0.945,3,-4.39,1,0.21,0.12,0.0,0.329,0.24,155.8,4,pop-rock
trk_2053,Post Malone,Greedy Plan (Deluxe Edition),Greedy Plan,61,252228,0,0.518,0.661,9,-8.35,1,0.14,0.647,0.0,0.275,0.556,91.13,4,hip-hop
trk_2054,Ariana Grande,As It Was Parade (Deluxe Edition),As It Was Parade,95,234827,0,0.407,0.829,8,-13.21,0,0.071,0.252,0.0,0.058,0.697,87.89,4,pop
trk_2055,Kendrick Lamar,Shape Dreams (Deluxe Edition),Shape Dreams,100,251666,1,0.488,0.843,2,-9.87,0,0.082,0.519,0.0,0.199,0.625,89.83,4,hip-hop
trk_2056,Bruno Mars,God's Memories (Deluxe Edition),God's Memories,30,160463,1,0.789,0.696,6,-12.69,0,0.315,0.694,0.0,0.326,0.765,92.89,4,r&b
trk_2057,Ariana Grande,Golden Symphony (Deluxe Edition),Golden Symphony,93,255572,0,0.419,0.863,11,-12.45,0,0.218,0.841,0.0,0.262,0.851,133.07,4,pop
trk_2058,Coldplay,Flowers Dreams (Deluxe Edition),Flowers Dreams,53,214875,1,0.834,0.399,7,-9.74,1,0.167,0.394,0.0,0.301,0.546,92.08,4,rock
trk_2059,Travis Scott,Starboy Symphony (Deluxe Edition),Starboy Symphony,28,150633,1,0.678,0.34,6,-12.29,0,0.316,0.452,0.2338,0.192,0.687,92.05,4,hip-hop
trk_2060,Drake,As It Was Heart (Deluxe Edition),As It Was Heart,55,256973,1,0.678,0.547,1,-5.56,0,0.229,0.016,0.0,0.162,0.903,150.6,4,hip-hop
trk_2061,Doja Cat,Peaches Heart (Deluxe Edition),Peaches Heart,46,212945,0,0.906,0.952,8,-3.71,0,0.221,0.612,0.0,0.082,0.77,92.79,4,dance-pop
trk_2062,Bruno Mars,Blinding Dreams (Deluxe Edition),Blinding Dreams,50,196230,1,0.713,0.819,3,-13.47,1,0.153,0.76,0.0,0.316,0.65,109.2,4,r&b
trk_2063,Doja Cat,Flowers Hero (Deluxe Edition),Flowers Hero,76,190409,0,0.922,0.482,6,-8.79,1,0.332,0.76,0.0,0.243,0.401,104.61,4,dance-pop
trk_2064,Kendrick Lamar,vampire Heart (Deluxe Edition),vampire Heart,45,220332,1,0.868,0.75,9,-6.37,0,0.149,0.609,0.0,0.281,0.266,151.14,4,hip-hop
trk_2065,Justin Bieber,Greedy You (Deluxe Edition),Greedy You,65,235557,0,0.781,0.515,9,-13.57,0,0.127,0.127,0.0,0.304,0.808,167.79,4,pop
trk_2066,Post Malone,Peaches You (Deluxe Edition),Peaches You,77,248561,0,0.811,0.733,8,-3.44,1,0.052,0.58,0.0,0.153,0.748,130.06,4,hip-hop
trk_2067,Doja Cat,Shape Vibes (Deluxe Edition),Shape Vibes,40,182428,0,0.687,0.392,9,-8.72,0,0.232,0.497,0.0,0.309,0.397,168.66,4,dance-pop
trk_2068,Justin Bieber,Sunflower Summer (Deluxe Edition),Sunflower Summer,64,141883,1,0.579,0.732,3,-8.11,0,0.047,0.101,0.0,0.187,0.623,156.12,4,pop
trk_2069,Imagine Dragons,Anti Chamber (Deluxe Edition),Anti Chamber,75,231283,1,0.534,0.924,9,-9.26,0,0.18,0.694,0.0,0.239,0.221,137.56,4,rock
trk_2070,Ariana Grande,Humble Waves (Deluxe Edition),Humble Waves,70,172030,1,0.649,0.386,10,-11.35,0,0.117,0.273,0.0,0.141,0.337,111.55,4,pop
trk_2071,Olivia Rodrigo,Midnight Echoes (Deluxe Edition),Midnight Echoes,76,173686,0,0.643,0.747,3,-5.28,0,0.149,0.177,0.0,0.223,0.341,159.74,4,pop-rock
trk_2072,SZA,Starboy Lights (Deluxe Edition),Starboy Lights,50,259681,1,0.766,0.381,11,-11.97,1,0.1,0.54,0.0,0.18,0.207,171.55,4,r&b
trk_2073,Drake,Lucid Fantasy (Deluxe Edition),Lucid Fantasy,49,215220,1,0.511,0.373,11,-3.09,1,0.041,0.85,0.0017,0.33,0.161,165.77,4,hip-hop
trk_2074,The Weeknd,Golden Symphony (Deluxe Edition),Golden Symphony,82,225194,1,0.931,0.92,0,-6.21,1,0.034,0.607,0.0,0.115,0.908,150.63,4,pop
trk_2075,Coldplay,Sunflower Tears (Deluxe Edition),Sunflower Tears,35,227342,1,0.51,0.867,7,-9.28,1,0.113,0.482,0.0,0.161,0.255,173.53,4,rock
trk_2076,Bruno Mars,Cruel Heart (Deluxe Edition),Cruel Heart,65,191746,0,0.74,0.425,11,-4.59,1,0.269,0.864,0.0,0.184,0.79,135.86,4,r&b
trk_2077,Bad Bunny,Blinding Nights (Deluxe Edition),Blinding Nights,70,186808,1,0.471,0.391,8,-4.38,1,0.271,0.803,0.0,0.117,0.535,127.03,4,reggaeton
trk_2078,Olivia Rodrigo,Levitating Waves (Deluxe Edition),Levitating Waves,66,242922,1,0.41,0.877,6,-11.85,1,0.218,0.264,0.0,0.269,0.226,123.05,4,pop-rock
trk_2079,Billie Eilish,Blinding Symphony (Deluxe Edition),Blinding Symphony,91,182949,0,0.427,0.421,11,-12.84,0,0.1,0.873,0.0,0.11,0.762,140.52,4,alt-pop
trk_2080,Bad Bunny,Save Vibes (Deluxe Edition),Save Vibes,59,233659,0,0.938,0.547,9,-3.82,0,0.246,0.88,0.0,0.171,0.354,119.49,4,reggaeton
trk_2081,Eminem,Golden World (Deluxe Edition),Golden World,62,156872,0,0.521,0.838,0,-5.58,0,0.13,0.857,0.0,0.125,0.256,161.17,4,hip-hop
trk_2082,Olivia Rodrigo,Shape You (Deluxe Edition),Shape You,26,258505,0,0.372,0.536,10,-13.68,1,0.115,0.813,0.0,0.084,0.328,153.78,4,pop-rock
trk_2083,Harry Styles,God's Parade (Deluxe Edition),God's Parade,47,249438,0,0.588,0.809,5,-4.56,0,0.136,0.556,0.0376,0.224,0.504,166.86,4,pop-rock
trk_2084,Taylor Swift,vampire Vibes (Deluxe Edition),vampire Vibes,72,182457,1,0.687,0.756,9,-9.9,1,0.234,0.423,0.0,0.297,0.239,130.51,4,pop
trk_2085,Olivia Rodrigo,Blinding Hour (Deluxe Edition),Blinding Hour,84,169867,1,0.783,0.495,11,-5.41,0,0.044,0.704,0.0,0.349,0.341,113.44,4,pop-rock
trk_2086,Dua Lipa,Espresso Summer (Deluxe Edition),Espresso Summer,84,228938,0,0.938,0.604,8,-3.58,1,0.09,0.03,0.3994,0.152,0.807,115.01,4,dance-pop
trk_2087,Billie Eilish,Humble Memories (Deluxe Edition),Humble Memories,45,184177,1,0.924,0.444,11,-7.32,1,0.317,0.665,0.2315,0.108,0.889,91.47,4,alt-pop
trk_2088,Travis Scott,Greedy Chamber (Deluxe Edition),Greedy Chamber,72,228371,0,0.612,0.63,11,-5.28,1,0.304,0.222,0.218,0.319,0.811,158.98,4,hip-hop
trk_2089,Harry Styles,Midnight Nights (Deluxe Edition),Midnight Nights,85,255367,0,0.388,0.816,8,-5.53,1,0.304,0.565,0.0,0.173,0.824,139.59,4,pop-rock
trk_2090,Ariana Grande,Lucid Heart (Deluxe Edition),Lucid Heart,46,207688,0,0.849,0.917,10,-4.87,1,0.311,0.41,0.0,0.214,0.72,120.11,4,pop
trk_2091,SZA,Midnight Vibes (Deluxe Edition),Midnight Vibes,62,148788,0,0.918,0.396,7,-13.35,0,0.122,0.836,0.0,0.292,0.571,140.43,4,r&b
trk_2092,Imagine Dragons,Humble Fantasy (Deluxe Edition),Humble Fantasy,71,178258,0,0.92,0.518,7,-4.68,1,0.052,0.63,0.0,0.178,0.201,91.13,4,rock
trk_2093,SZA,Save Vibes (Deluxe Edition),Save Vibes,54,255941,0,0.636,0.867,3,-5.97,0,0.166,0.1,0.0,0.169,0.476,135.15,4,r&b
trk_2094,Billie Eilish,Flowers Hero (Deluxe Edition),Flowers Hero,45,142548,1,0.767,0.539,1,-3.75,1,0.337,0.839,0.0,0.126,0.912,112.6,4,alt-pop
trk_2095,Coldplay,As It Was Lover (Deluxe Edition),As It Was Lover,57,254303,1,0.907,0.706,1,-7.76,0,0.255,0.544,0.0,0.157,0.786,133.05,4,rock
trk_2096,Imagine Dragons,As It Was Summer (Deluxe Edition),As It Was Summer,59,181651,0,0.68,0.411,10,-3.97,0,0.142,0.557,0.3542,0.305,0.622,165.28,4,rock
trk_2097,Drake,Greedy Summer (Deluxe Edition),Greedy Summer,40,147678,1,0.511,0.82,6,-9.87,1,0.258,0.572,0.0,0.144,0.191,125.55,4,hip-hop
trk_2098,Dua Lipa,Humble Parade (Deluxe Edition),Humble Parade,69,205369,1,0.377,0.542,11,-5.82,1,0.277,0.382,0.0,0.235,0.49,108.17,4,dance-pop
trk_2099,Eminem,Golden Lights (Deluxe Edition),Golden Lights,67,169160,1,0.948,0.852,9,-5.21,0,0.253,0.46,0.0,0.139,0.594,95.63,4,hip-hop
trk_2100,Ariana Grande,Levitating World (Deluxe Edition),Levitating World,61,257568,0,0.445,0.915,8,-4.07,0,0.056,0.54,0.0,0.134,0.45,125.95,4,pop
trk_2101,The Weeknd,Humble Tears (Deluxe Edition),Humble Tears,65,258945,1,0.662,0.44,1,-10.76,1,0.038,0.721,0.2052,0.06,0.292,104.34,4,pop
trk_2102,Harry Styles,Save Vibes (Deluxe Edition),Save Vibes,57,245354,0,0.881,0.779,11,-12.94,1,0.336,0.662,0.0,0.114,0.464,153.55,4,pop-rock
trk_2103,Dua Lipa,Cruel Parade (Deluxe Edition),Cruel Parade,75,183207,0,0.735,0.648,10,-9.78,1,0.29,0.807,0.0,0.07,0.712,137.41,4,dance-pop
trk_2104,Harry Styles,Sunflower Heart (Deluxe Edition),Sunflower Heart,76,245167,1,0.612,0.647,3,-3.76,1,0.104,0.336,0.0,0.292,0.235,95.74,4,pop-rock
trk_2105,Taylor Swift,Peaches Parade (Deluxe Edition),Peaches Parade,62,203765,1,0.779,0.664,1,-13.55,0,0.117,0.383,0.0,0.193,0.78,158.54,4,pop
trk_2106,Drake,Shape You (Deluxe Edition),Shape You,93,233665,1,0.52,0.751,6,-12.75,1,0.153,0.198,0.0,0.224,0.893,126.46,4,hip-hop
trk_2107,Imagine Dragons,Save You (Deluxe Edition),Save You,82,154503,1,0.442,0.377,8,-10.47,0,0.066,0.338,0.0,0.151,0.666,98.59,4,rock
trk_2108,Doja Cat,Shape You (Deluxe Edition),Shape You,59,198175,1,0.865,0.785,11,-10.28,1,0.265,0.335,0.0,0.143,0.555,130.1,4,dance-pop
trk_2109,Post Malone,Shape You (Deluxe Edition),Shape You,52,222560,1,0.861,0.516,7,-5.99,1,0.057,0.075,0.0,0.296,0.27,109.47,4,hip-hop
trk_2110,Olivia Rodrigo,Humble Plan (Deluxe Edition),Humble Plan,92,247845,1,0.368,0.54,10,-4.48,0,0.117,0.872,0.0,0.2,0.289,153.55,4,pop-rock
trk_2111,Bad Bunny,vampire Hour (Deluxe Edition),vampire Hour,100,246271,1,0.439,0.701,6,-6.57,0,0.328,0.292,0.0,0.166,0.429,129.18,4,reggaeton
trk_2112,Justin Bieber,Midnight Vibes (Deluxe Edition),Midnight Vibes,70,143674,1,0.392,0.413,9,-5.81,0,0.153,0.834,0.0,0.101,0.361,93.05,4,pop
trk_2113,Ariana Grande,Espresso Hour (Deluxe Edition),Espresso Hour,67,241405,0,0.83,0.641,0,-5.75,0,0.234,0.817,0.2317,0.084,0.335,95.14,4,pop
trk_2114,Kendrick Lamar,Starboy World (Deluxe Edition),Starboy World,72,254709,1,0.923,0.705,1,-10.1,0,0.098,0.399,0.0,0.257,0.183,142.28,4,hip-hop
trk_2115,Travis Scott,Peaches Heart (Deluxe Edition),Peaches Heart,69,205189,1,0.927,0.552,9,-4.35,1,0.158,0.718,0.0,0.098,0.606,94.13,4,hip-hop
trk_2116,Kendrick Lamar,Midnight Lover (Deluxe Edition),Midnight Lover,99,218671,1,0.775,0.657,4,-5.56,0,0.318,0.576,0.0,0.183,0.892,173.14,4,hip-hop
trk_2117,Eminem,Levitating Nights (Deluxe Edition),Levitating Nights,78,253312,0,0.351,0.631,5,-3.6,0,0.267,0.34,0.1839,0.236,0.695,96.6,4,hip-hop
trk_2118,Taylor Swift,Peaches Symphony (Deluxe Edition),Peaches Symphony,78,158381,1,0.411,0.683,10,-3.06,1,0.318,0.865,0.0,0.23,0.748,114.03,4,pop
trk_2119,Drake,Sunflower Lights (Deluxe Edition),Sunflower Lights,63,220660,0,0.642,0.314,5,-12.35,1,0.307,0.825,0.0,0.277,0.66,132.76,4,hip-hop
trk_2120,Travis Scott,God's Parade (Deluxe Edition),God's Parade,36,158307,1,0.685,0.417,2,-13.04,0,0.096,0.376,0.0,0.345,0.482,133.26,4,hip-hop
trk_2121,Taylor Swift,God's Tears (Deluxe Edition),God's Tears,59,202103,1,0.588,0.565,11,-7.78,1,0.231,0.383,0.0,0.256,0.904,150.84,4,pop
trk_2122,Doja Cat,Cruel Tears (Deluxe Edition),Cruel Tears,52,251727,1,0.443,0.383,1,-9.47,1,0.179,0.827,0.0,0.237,0.631,147.72,4,dance-pop
trk_2123,Bad Bunny,Anti Tears (Deluxe Edition),Anti Tears,70,229641,1,0.69,0.839,9,-9.73,0,0.139,0.496,0.0,0.325,0.872,85.84,4,reggaeton
trk_2124,Taylor Swift,Midnight Dreams (Deluxe Edition),Midnight Dreams,72,242837,0,0.38,0.575,2,-12.86,1,0.314,0.393,0.0,0.331,0.527,126.3,4,pop
trk_2125,Ed Sheeran,Shape Heart (Deluxe Edition),Shape Heart,51,256029,0,0.823,0.481,1,-9.82,1,0.047,0.781,0.0,0.107,0.697,94.95,4,pop
trk_2126,Bruno Mars,Starboy Nights (Deluxe Edition),Starboy Nights,46,232295,1,0.859,0.375,9,-11.72,1,0.308,0.219,0.0,0.24,0.245,125.73,4,r&b
trk_2127,Olivia Rodrigo,Die You (Deluxe Edition),Die You,46,154176,1,0.486,0.732,10,-12.82,1,0.223,0.503,0.0,0.345,0.214,85.72,4,pop-rock
trk_2128,Billie Eilish,vampire Chamber (Deluxe Edition),vampire Chamber,67,248700,1,0.516,0.472,5,-9.22,1,0.073,0.269,0.0,0.067,0.878,121.77,4,alt-pop
trk_2129,Ed Sheeran,Save Summer (Deluxe Edition),Save Summer,58,178794,1,0.772,0.881,8,-9.4,0,0.107,0.637,0.0,0.211,0.383,161.86,4,pop
trk_2130,SZA,Midnight Memories (Deluxe Edition),Midnight Memories,87,150757,1,0.548,0.697,7,-4.58,0,0.187,0.707,0.0,0.326,0.753,111.7,4,r&b
trk_2131,SZA,Anti World (Deluxe Edition),Anti World,64,179437,1,0.926,0.379,10,-8.35,1,0.074,0.179,0.0,0.129,0.841,127.37,4,r&b
trk_2132,Bruno Mars,Shape Vibes (Deluxe Edition),Shape Vibes,97,229464,1,0.74,0.537,8,-8.12,0,0.181,0.417,0.0816,0.159,0.26,130.14,4,r&b
trk_2133,Bruno Mars,Golden Summer (Deluxe Edition),Golden Summer,100,241838,0,0.882,0.733,10,-3.79,1,0.222,0.229,0.0,0.349,0.743,105.87,4,r&b
trk_2134,Ariana Grande,Espresso Dreams (Deluxe Edition),Espresso Dreams,68,211183,1,0.795,0.845,5,-8.45,0,0.23,0.704,0.0,0.265,0.315,95.99,4,pop
trk_2135,Ed Sheeran,Die You (Deluxe Edition),Die You,19,251816,0,0.665,0.618,9,-10.56,0,0.224,0.395,0.0,0.155,0.269,110.0,4,pop
trk_2136,Imagine Dragons,Anti Plan (Deluxe Edition),Anti Plan,49,217843,0,0.476,0.688,2,-6.77,1,0.053,0.832,0.0,0.056,0.304,112.07,4,rock
trk_2137,Bruno Mars,Greedy Lights (Deluxe Edition),Greedy Lights,40,225756,1,0.834,0.599,9,-6.1,1,0.14,0.117,0.2313,0.187,0.748,93.54,4,r&b
trk_2138,Justin Bieber,Midnight Parade (Deluxe Edition),Midnight Parade,53,149866,1,0.529,0.524,8,-4.25,0,0.305,0.447,0.0,0.137,0.596,138.42,4,pop
trk_2139,Doja Cat,Golden Tears (Deluxe Edition),Golden Tears,61,229668,1,0.466,0.431,0,-5.52,1,0.152,0.821,0.0,0.29,0.856,98.4,4,dance-pop
trk_2140,The Weeknd,As It Was Waves (Deluxe Edition),As It Was Waves,33,236568,1,0.815,0.553,6,-11.09,0,0.191,0.446,0.0,0.209,0.686,89.23,4,pop
trk_2141,Billie Eilish,Sunflower Symphony (Deluxe Edition),Sunflower Symphony,67,203529,0,0.916,0.644,7,-10.25,1,0.296,0.585,0.0,0.101,0.263,102.34,4,alt-pop
trk_2142,The Weeknd,Die Lights (Deluxe Edition),Die Lights,60,253462,0,0.668,0.965,2,-7.67,0,0.162,0.118,0.0,0.101,0.768,152.61,4,pop
trk_2143,Ariana Grande,Starboy Hero (Deluxe Edition),Starboy Hero,74,233796,1,0.519,0.708,2,-9.88,0,0.101,0.57,0.0405,0.264,0.409,157.86,4,pop
trk_2144,Doja Cat,Golden Nights (Deluxe Edition),Golden Nights,82,222747,0,0.859,0.594,8,-3.27,0,0.323,0.486,0.0,0.343,0.69,157.76,4,dance-pop
trk_2145,SZA,Espresso Lover (Deluxe Edition),Espresso Lover,88,235024,1,0.925,0.818,7,-5.48,1,0.23,0.793,0.0,0.343,0.551,148.39,4,r&b
trk_2146,SZA,Save Lights (Deluxe Edition),Save Lights,87,169353,1,0.85,0.31,5,-4.41,0,0.112,0.788,0.3938,0.319,0.721,115.94,4,r&b
trk_2147,Ed Sheeran,Peaches Plan (Deluxe Edition),Peaches Plan,72,185760,0,0.811,0.667,4,-13.1,0,0.072,0.694,0.0,0.267,0.578,108.53,4,pop
trk_2148,Dua Lipa,vampire Waves (Deluxe Edition),vampire Waves,72,213825,0,0.807,0.891,6,-9.95,0,0.295,0.809,0.1931,0.202,0.245,164.53,4,dance-pop
trk_2149,Post Malone,Shape Dreams (Deluxe Edition),Shape Dreams,64,212797,0,0.797,0.668,1,-5.44,0,0.233,0.02,0.0328,0.282,0.632,168.22,4,hip-hop
trk_2150,Olivia Rodrigo,Die World (Deluxe Edition),Die World,79,153910,1,0.512,0.962,3,-5.69,1,0.157,0.576,0.0,0.271,0.403,161.42,4,pop-rock
trk_2151,SZA,Espresso Plan (Deluxe Edition),Espresso Plan,60,185142,0,0.376,0.599,6,-5.94,0,0.178,0.306,0.0,0.228,0.614,165.85,4,r&b
trk_2152,Imagine Dragons,Starboy Parade (Deluxe Edition),Starboy Parade,47,189418,0,0.425,0.783,1,-10.21,0,0.216,0.394,0.0,0.216,0.656,162.38,4,rock
trk_2153,Travis Scott,God's Symphony (Deluxe Edition),God's Symphony,56,170953,0,0.624,0.791,5,-10.83,0,0.342,0.132,0.0,0.143,0.585,146.33,4,hip-hop
trk_2154,Doja Cat,Starboy Chamber (Deluxe Edition),Starboy Chamber,65,162154,1,0.824,0.688,1,-5.9,1,0.252,0.826,0.0,0.159,0.57,117.37,4,dance-pop
trk_2155,Imagine Dragons,As It Was Waves (Deluxe Edition),As It Was Waves,93,239570,0,0.854,0.897,2,-7.17,1,0.335,0.82,0.0,0.219,0.733,111.5,4,rock
trk_2156,Ariana Grande,Save You (Deluxe Edition),Save You,29,198898,1,0.41,0.322,11,-10.97,0,0.246,0.081,0.0,0.143,0.408,89.44,4,pop
trk_2157,Harry Styles,Lucid Tears (Deluxe Edition),Lucid Tears,54,233101,0,0.374,0.741,1,-11.12,1,0.123,0.637,0.0,0.069,0.205,155.13,4,pop-rock
trk_2158,Imagine Dragons,God's Tears (Deluxe Edition),God's Tears,56,156931,1,0.522,0.554,9,-3.11,1,0.207,0.209,0.0,0.176,0.796,139.38,4,rock
trk_2159,Dua Lipa,Espresso Symphony (Deluxe Edition),Espresso Symphony,92,212764,0,0.536,0.661,2,-11.04,0,0.069,0.451,0.1153,0.096,0.348,147.98,4,dance-pop
trk_2160,SZA,Peaches Tears (Deluxe Edition),Peaches Tears,81,218953,1,0.886,0.798,3,-8.92,1,0.32,0.105,0.0,0.246,0.836,103.03,4,r&b
trk_2161,Ed Sheeran,Levitating Heart (Deluxe Edition),Levitating Heart,61,233096,1,0.406,0.522,0,-7.42,0,0.288,0.019,0.0,0.213,0.803,117.84,4,pop
trk_2162,Dua Lipa,Save Chamber (Deluxe Edition),Save Chamber,49,234045,1,0.633,0.715,10,-3.9,0,0.094,0.769,0.0,0.201,0.815,165.18,4,dance-pop
trk_2163,Kendrick Lamar,Die Parade (Deluxe Edition),Die Parade,49,172398,1,0.508,0.796,10,-9.61,0,0.168,0.779,0.0,0.34,0.812,108.35,4,hip-hop
trk_2164,Doja Cat,God's You (Deluxe Edition),God's You,66,159255,1,0.572,0.799,3,-11.23,0,0.215,0.717,0.0,0.218,0.225,129.16,4,dance-pop
trk_2165,Ariana Grande,Anti Lights (Deluxe Edition),Anti Lights,48,250023,1,0.519,0.676,8,-12.4,1,0.16,0.694,0.0,0.252,0.385,105.85,4,pop
trk_2166,Post Malone,Blinding World (Deluxe Edition),Blinding World,59,218205,1,0.742,0.842,10,-9.3,0,0.24,0.364,0.0,0.151,0.606,114.96,4,hip-hop
trk_2167,Post Malone,Levitating Lover (Deluxe Edition),Levitating Lover,47,234815,0,0.47,0.695,7,-7.52,1,0.128,0.718,0.1822,0.129,0.428,94.86,4,hip-hop
trk_2168,Taylor Swift,Sunflower Plan (Deluxe Edition),Sunflower Plan,77,245391,1,0.383,0.842,0,-10.42,0,0.321,0.22,0.0,0.298,0.524,98.55,4,pop
trk_2169,SZA,Blinding Hero (Deluxe Edition),Blinding Hero,60,145496,1,0.765,0.502,4,-8.86,1,0.137,0.475,0.0,0.132,0.742,112.44,4,r&b
trk_2170,Kendrick Lamar,Golden Summer (Deluxe Edition),Golden Summer,55,164545,1,0.644,0.716,0,-7.23,0,0.085,0.188,0.0,0.086,0.433,134.14,4,hip-hop
trk_2171,Justin Bieber,vampire Parade (Deluxe Edition),vampire Parade,43,211835,0,0.516,0.877,2,-9.55,1,0.272,0.878,0.0,0.281,0.858,133.63,4,pop
trk_2172,The Weeknd,vampire Fantasy (Deluxe Edition),vampire Fantasy,59,253340,1,0.759,0.42,7,-5.88,1,0.088,0.743,0.093,0.209,0.298,87.67,4,pop
trk_2173,Doja Cat,Sunflower Symphony (Deluxe Edition),Sunflower Symphony,76,141981,1,0.416,0.922,3,-6.46,0,0.077,0.294,0.0,0.291,0.782,99.98,4,dance-pop
trk_2174,Ed Sheeran,Lucid Chamber (Deluxe Edition),Lucid Chamber,67,188856,0,0.791,0.434,10,-11.32,0,0.1,0.312,0.0,0.171,0.222,107.26,4,pop
trk_2175,Ed Sheeran,Golden Tears (Deluxe Edition),Golden Tears,87,208404,0,0.731,0.317,1,-8.49,0,0.235,0.24,0.0,0.229,0.737,115.92,4,pop
trk_2176,Ariana Grande,Golden Dreams (Deluxe Edition),Golden Dreams,62,165390,1,0.847,0.705,0,-3.83,0,0.047,0.583,0.0,0.148,0.717,155.54,4,pop
trk_2177,Post Malone,Flowers Echoes (Deluxe Edition),Flowers Echoes,54,180535,0,0.589,0.472,9,-4.86,1,0.248,0.235,0.0,0.14,0.894,130.73,4,hip-hop
trk_2178,Taylor Swift,Midnight You (Deluxe Edition),Midnight You,89,150251,0,0.63,0.364,2,-10.15,0,0.112,0.664,0.0,0.209,0.391,117.63,4,pop
trk_2179,Post Malone,Anti Vibes (Deluxe Edition),Anti Vibes,87,207401,1,0.556,0.741,8,-9.17,0,0.084,0.05,0.0,0.194,0.779,125.63,4,hip-hop
trk_2180,Drake,Greedy Lover (Deluxe Edition),Greedy Lover,92,177595,1,0.837,0.819,5,-13.43,0,0.063,0.034,0.0,0.269,0.316,159.31,4,hip-hop
trk_2181,Ariana Grande,Starboy Tears (Deluxe Edition),Starboy Tears,77,197041,1,0.814,0.524,4,-9.9,1,0.206,0.512,0.0,0.165,0.721,98.24,4,pop
trk_2182,Billie Eilish,Lucid Heart (Deluxe Edition),Lucid Heart,74,158315,1,0.799,0.457,0,-5.01,1,0.34,0.682,0.0,0.214,0.918,151.05,4,alt-pop
trk_2183,Justin Bieber,Lucid Nights (Deluxe Edition),Lucid Nights,58,162314,1,0.529,0.568,7,-8.14,0,0.254,0.583,0.0,0.202,0.275,132.45,4,pop
trk_2184,Justin Bieber,Shape Hero (Deluxe Edition),Shape Hero,48,251531,1,0.548,0.795,11,-9.13,1,0.251,0.608,0.0,0.109,0.329,147.67,4,pop
trk_2185,Imagine Dragons,Die Parade (Deluxe Edition),Die Parade,78,251397,0,0.882,0.909,8,-12.97,1,0.33,0.76,0.0,0.133,0.81,159.32,4,rock
trk_2186,Post Malone,Cruel Symphony (Deluxe Edition),Cruel Symphony,100,203256,1,0.439,0.454,11,-6.05,0,0.124,0.354,0.0,0.327,0.732,168.07,4,hip-hop
trk_2187,Harry Styles,Die Plan (Deluxe Edition),Die Plan,39,240193,0,0.672,0.371,5,-13.3,0,0.101,0.818,0.0,0.289,0.596,99.78,4,pop-rock
trk_2188,Ed Sheeran,Greedy Waves (Deluxe Edition),Greedy Waves,57,256037,0,0.704,0.407,1,-11.18,0,0.202,0.407,0.0,0.34,0.266,93.76,4,pop
trk_2189,Doja Cat,Humble Tears (Deluxe Edition),Humble Tears,56,207427,1,0.437,0.504,2,-9.03,1,0.113,0.132,0.0,0.129,0.809,134.34,4,dance-pop
trk_2190,The Weeknd,Greedy You (Deluxe Edition),Greedy You,62,249896,1,0.355,0.709,0,-7.74,1,0.344,0.87,0.0,0.219,0.227,152.01,4,pop
trk_2191,SZA,Shape Hour (Deluxe Edition),Shape Hour,64,230570,0,0.845,0.977,3,-6.17,0,0.305,0.44,0.0,0.328,0.562,110.92,4,r&b
trk_2192,Kendrick Lamar,Golden Lover (Deluxe Edition),Golden Lover,45,250357,1,0.386,0.838,6,-9.9,0,0.116,0.391,0.0,0.205,0.596,169.97,4,hip-hop
trk_2193,Bruno Mars,Lucid Plan (Deluxe Edition),Lucid Plan,70,252672,0,0.921,0.748,1,-10.41,1,0.322,0.054,0.0,0.154,0.214,132.65,4,r&b
trk_2194,Taylor Swift,Save Lights (Deluxe Edition),Save Lights,51,155414,0,0.891,0.904,11,-13.14,1,0.26,0.478,0.0,0.313,0.803,165.8,4,pop
trk_2195,The Weeknd,Flowers Lights (Deluxe Edition),Flowers Lights,47,191464,1,0.465,0.502,9,-6.95,1,0.088,0.444,0.0,0.308,0.753,124.7,4,pop
trk_2196,Drake,Starboy Nights (Deluxe Edition),Starboy Nights,46,168988,0,0.623,0.494,11,-5.59,0,0.247,0.152,0.2726,0.178,0.594,106.24,4,hip-hop
trk_2197,Bad Bunny,Cruel Waves (Deluxe Edition),Cruel Waves,30,171036,0,0.733,0.567,6,-8.68,0,0.168,0.529,0.1349,0.232,0.4,155.05,4,reggaeton
trk_2198,Imagine Dragons,Midnight Hero (Deluxe Edition),Midnight Hero,82,226485,0,0.659,0.885,5,-7.97,0,0.076,0.275,0.0,0.09,0.506,131.14,4,rock
